order_id,order_date,customer_id,region,category,channel,quantity,revenue
ORD-0731,2026-03-21,CUST-0068,West,Clothing,Email,4,255.18
ORD-0732,2026-05-15,CUST-0167,West,Electronics,Organic,3,637.3
ORD-0733,2026-05-02,CUST-0277,Midwest,Sports,Email,5,364.66
ORD-0734,2026-02-15,CUST-0274,Midwest,Sports,Social,5,401.21
ORD-0735,2026-03-21,CUST-0227,South,Beauty,Referral,2,92.19
ORD-0736,2026-03-20,CUST-0001,South,Beauty,Email,2,72.14
ORD-0737,2026-05-14,CUST-0252,West,Home,Email,4,366.32
ORD-0738,2026-05-03,CUST-0004,South,Electronics,Social,3,566.19
ORD-0739,2026-05-21,CUST-0128,South,Clothing,Social,5,290.57
ORD-0740,2026-02-11,CUST-0321,Midwest,Beauty,Paid Search,3,94.75
ORD-0741,2026-03-03,CUST-0036,South,Home,Referral,3,258.24
ORD-0742,2026-02-16,CUST-0140,West,Home,Organic,4,381.19
ORD-0743,2026-06-29,CUST-0274,Midwest,Clothing,Email,1,49.56
ORD-0744,2026-01-06,CUST-0225,West,Electronics,Email,3,438.76
ORD-0745,2026-01-03,CUST-0176,West,Electronics,Paid Search,1,179.42
ORD-0746,2026-04-18,CUST-0017,South,Beauty,Email,4,175.75
ORD-0747,2026-03-26,CUST-0037,East,Clothing,Organic,3,204.81
ORD-0748,2026-05-20,CUST-0007,Midwest,Clothing,Paid Search,3,208.55
ORD-0749,2026-02-01,CUST-0018,West,Beauty,Social,2,89.5
ORD-0750,2026-02-20,CUST-0349,Midwest,Electronics,Referral,2,355.11
ORD-0751,2026-03-21,CUST-0130,South,Clothing,Organic,5,303.14
ORD-0752,2026-05-04,CUST-0112,South,Clothing,Email,1,70.91
ORD-0753,2026-01-29,CUST-0142,West,Beauty,Email,1,33.35
ORD-0754,2026-05-30,CUST-0298,East,Beauty,Paid Search,1,49.38
ORD-0755,2026-06-26,CUST-0128,Midwest,Sports,Paid Search,3,255.46
ORD-0756,2026-02-10,CUST-0321,Midwest,Electronics,Referral,3,656.33
ORD-0757,2026-01-16,CUST-0065,East,Home,Paid Search,5,515.58
ORD-0758,2026-05-05,CUST-0225,West,Home,Referral,3,311.25
ORD-0759,2026-02-19,CUST-0021,East,Beauty,Email,2,70.03
ORD-0760,2026-05-05,CUST-0098,Midwest,Sports,Email,5,411.94
ORD-0761,2026-05-26,CUST-0141,West,Sports,Email,3,251.15
ORD-0762,2026-06-03,CUST-0135,West,Electronics,Referral,2,350.89
ORD-0763,2026-05-19,CUST-0095,South,Beauty,Organic,5,187.9
ORD-0764,2026-01-05,CUST-0338,South,Sports,Paid Search,3,249.86
ORD-0765,2026-05-18,CUST-0079,Midwest,Clothing,Referral,4,271.89
ORD-0766,2026-06-06,CUST-0268,South,Home,Social,3,217.41
ORD-0767,2026-06-18,CUST-0104,East,Electronics,Paid Search,2,427.23
ORD-0768,2026-01-28,CUST-0199,Midwest,Clothing,Organic,1,62.13
ORD-0769,2026-06-18,CUST-0188,Midwest,Sports,Referral,5,329.24
ORD-0770,2026-02-26,CUST-0041,East,Electronics,Paid Search,4,874.23
ORD-0771,2026-04-30,CUST-0030,East,Home,Referral,4,417.96
ORD-0772,2026-06-07,CUST-0040,South,Sports,Organic,1,87.54
ORD-0773,2026-02-25,CUST-0099,East,Electronics,Paid Search,5,848.4
ORD-0774,2026-05-15,CUST-0213,West,Sports,Paid Search,5,421.72
ORD-0775,2026-01-28,CUST-0093,South,Beauty,Social,1,33.34
ORD-0776,2026-05-21,CUST-0308,Midwest,Sports,Email,2,152.54
ORD-0777,2026-04-24,CUST-0212,South,Home,Referral,3,316.56
ORD-0778,2026-06-12,CUST-0110,Midwest,Home,Referral,2,185.68
ORD-0779,2026-04-07,CUST-0001,South,Home,Social,4,442.77
ORD-0780,2026-01-09,CUST-0155,South,Sports,Organic,5,306.58
ORD-0781,2026-01-02,CUST-0142,South,Clothing,Paid Search,3,136.95
ORD-0782,2026-05-22,CUST-0071,West,Electronics,Organic,4,668.04
ORD-0783,2026-03-09,CUST-0154,South,Sports,Paid Search,2,131.72
ORD-0784,2026-01-24,CUST-0248,Midwest,Sports,Paid Search,1,83.38
ORD-0785,2026-02-14,CUST-0020,Midwest,Sports,Organic,5,401.67
ORD-0786,2026-05-28,CUST-0223,Midwest,Electronics,Organic,3,498.94
ORD-0787,2026-04-17,CUST-0324,East,Clothing,Referral,1,64.02
ORD-0788,2026-04-08,CUST-0290,East,Home,Referral,1,81.87
ORD-0789,2026-02-08,CUST-0202,South,Sports,Paid Search,2,116.29
ORD-0790,2026-04-25,CUST-0076,East,Clothing,Social,3,205.77
ORD-0791,2026-02-03,CUST-0281,South,Electronics,Social,5,1010.39
ORD-0792,2026-04-13,CUST-0067,South,Electronics,Social,5,870.52
ORD-0793,2026-02-04,CUST-0293,Midwest,Sports,Paid Search,4,284.3
ORD-0794,2026-02-20,CUST-0166,West,Clothing,Organic,3,204.91
ORD-0795,2026-06-25,CUST-0098,East,Electronics,Social,4,671.5
ORD-0796,2026-03-24,CUST-0180,South,Sports,Organic,3,187.79
ORD-0797,2026-06-07,CUST-0120,Midwest,Sports,Paid Search,4,231.73
ORD-0798,2026-02-21,CUST-0125,South,Clothing,Organic,1,67.19
ORD-0799,2026-06-08,CUST-0057,West,Home,Organic,3,296.16
ORD-0800,2026-03-20,CUST-0276,Midwest,Beauty,Organic,3,102.54
ORD-0801,2026-02-24,CUST-0319,West,Sports,Referral,3,230.49
ORD-0802,2026-02-06,CUST-0088,East,Beauty,Referral,5,154.35
ORD-0803,2026-01-16,CUST-0336,South,Clothing,Referral,3,139.78
ORD-0804,2026-01-03,CUST-0010,East,Beauty,Email,3,141.86
ORD-0805,2026-03-16,CUST-0051,Midwest,Clothing,Social,5,371.49
ORD-0806,2026-03-22,CUST-0257,Midwest,Sports,Referral,1,63.24
ORD-0807,2026-04-28,CUST-0251,East,Electronics,Paid Search,5,812.22
ORD-0808,2026-04-11,CUST-0155,West,Electronics,Email,3,500.95
ORD-0809,2026-03-02,CUST-0016,South,Electronics,Email,4,860.54
ORD-0810,2026-05-23,CUST-0337,South,Clothing,Paid Search,3,215.75
ORD-0811,2026-02-05,CUST-0117,East,Beauty,Referral,5,237.27
ORD-0812,2026-04-17,CUST-0310,West,Sports,Paid Search,4,370.58
ORD-0813,2026-03-26,CUST-0298,Midwest,Sports,Paid Search,2,161.44
ORD-0814,2026-05-19,CUST-0221,West,Clothing,Email,5,361.43
ORD-0815,2026-02-07,CUST-0061,West,Home,Organic,5,457.42
ORD-0816,2026-02-17,CUST-0212,South,Clothing,Organic,3,214.21
ORD-0817,2026-04-16,CUST-0055,South,Beauty,Email,2,91.16
ORD-0818,2026-02-03,CUST-0291,West,Electronics,Referral,5,795.09
ORD-0819,2026-06-06,CUST-0184,West,Sports,Paid Search,2,164.05
ORD-0820,2026-01-21,CUST-0333,Midwest,Clothing,Referral,5,295.31
ORD-0821,2026-04-06,CUST-0099,West,Beauty,Social,4,131.0
ORD-0822,2026-02-27,CUST-0114,East,Beauty,Organic,3,147.01
ORD-0823,2026-06-21,CUST-0225,West,Clothing,Organic,2,145.63
ORD-0824,2026-06-07,CUST-0022,Midwest,Home,Social,2,173.48
ORD-0825,2026-06-05,CUST-0293,Midwest,Home,Social,5,548.81
ORD-0826,2026-06-02,CUST-0022,East,Sports,Organic,4,293.54
ORD-0827,2026-03-04,CUST-0323,Midwest,Electronics,Referral,4,725.81
ORD-0828,2026-01-13,CUST-0147,West,Home,Social,4,429.19
ORD-0829,2026-04-29,CUST-0265,West,Beauty,Email,5,241.9
ORD-0830,2026-02-06,CUST-0300,Midwest,Beauty,Organic,5,161.32
ORD-0831,2026-06-28,CUST-0092,West,Beauty,Social,3,117.05
ORD-0832,2026-04-27,CUST-0333,West,Beauty,Organic,3,109.44
ORD-0833,2026-02-11,CUST-0044,East,Electronics,Organic,4,768.27
ORD-0834,2026-05-15,CUST-0195,Midwest,Sports,Referral,2,140.9
ORD-0835,2026-01-12,CUST-0075,West,Home,Referral,2,149.59
ORD-0836,2026-02-15,CUST-0229,East,Beauty,Email,3,133.81
ORD-0837,2026-03-15,CUST-0130,West,Electronics,Paid Search,2,270.64
ORD-0838,2026-01-04,CUST-0312,Midwest,Beauty,Social,5,230.75
ORD-0839,2026-05-07,CUST-0227,West,Clothing,Referral,4,234.45
ORD-0840,2026-01-21,CUST-0286,East,Clothing,Referral,3,190.78
ORD-0841,2026-02-23,CUST-0019,East,Clothing,Paid Search,1,64.6
ORD-0842,2026-02-07,CUST-0045,East,Sports,Referral,3,206.0
ORD-0843,2026-01-13,CUST-0313,East,Beauty,Paid Search,2,86.88
ORD-0844,2026-06-19,CUST-0048,West,Beauty,Referral,3,145.89
ORD-0845,2026-03-18,CUST-0282,South,Home,Social,1,101.63
ORD-0846,2026-01-17,CUST-0141,South,Beauty,Paid Search,1,43.89
ORD-0847,2026-03-26,CUST-0056,Midwest,Sports,Paid Search,2,158.4
ORD-0848,2026-05-27,CUST-0163,East,Beauty,Referral,3,115.62
ORD-0849,2026-03-08,CUST-0324,South,Clothing,Referral,5,299.46
ORD-0850,2026-05-08,CUST-0100,Midwest,Clothing,Referral,2,132.52
ORD-0851,2026-01-01,CUST-0107,East,Electronics,Social,1,201.37
ORD-0852,2026-06-07,CUST-0327,Midwest,Beauty,Organic,3,110.98
ORD-0853,2026-02-24,CUST-0158,East,Clothing,Email,3,206.12
ORD-0854,2026-03-18,CUST-0292,South,Electronics,Organic,3,497.17
ORD-0855,2026-06-07,CUST-0345,East,Clothing,Paid Search,3,210.04
ORD-0856,2026-05-03,CUST-0236,Midwest,Electronics,Paid Search,4,595.94
ORD-0857,2026-05-18,CUST-0154,South,Beauty,Social,1,46.7
ORD-0858,2026-05-25,CUST-0170,South,Sports,Referral,1,64.06
ORD-0859,2026-04-01,CUST-0193,East,Clothing,Email,1,55.17
ORD-0860,2026-06-10,CUST-0060,West,Sports,Referral,4,253.11
ORD-0861,2026-03-20,CUST-0122,South,Electronics,Email,4,571.25
ORD-0862,2026-04-06,CUST-0058,Midwest,Home,Paid Search,5,405.52
ORD-0863,2026-04-06,CUST-0248,East,Clothing,Organic,4,240.72
ORD-0864,2026-05-09,CUST-0269,West,Clothing,Email,4,267.89
ORD-0865,2026-03-21,CUST-0068,South,Clothing,Organic,5,326.51
ORD-0866,2026-02-22,CUST-0160,East,Beauty,Social,5,161.58
ORD-0867,2026-01-12,CUST-0338,East,Home,Social,1,72.14
ORD-0868,2026-03-21,CUST-0099,East,Sports,Email,2,136.57
ORD-0869,2026-03-15,CUST-0140,South,Sports,Email,4,325.67
ORD-0870,2026-02-08,CUST-0287,West,Home,Organic,1,110.62
ORD-0871,2026-05-12,CUST-0139,East,Clothing,Referral,3,184.44
ORD-0872,2026-02-06,CUST-0314,South,Sports,Paid Search,2,117.84
ORD-0873,2026-03-28,CUST-0346,Midwest,Electronics,Paid Search,1,177.37
ORD-0874,2026-01-13,CUST-0092,East,Beauty,Organic,1,38.53
ORD-0875,2026-06-02,CUST-0102,Midwest,Sports,Email,3,206.14
ORD-0876,2026-06-21,CUST-0240,East,Beauty,Referral,2,63.72
ORD-0877,2026-01-25,CUST-0115,Midwest,Home,Social,4,311.7
ORD-0878,2026-02-06,CUST-0341,South,Home,Social,2,197.97
ORD-0879,2026-03-26,CUST-0058,South,Beauty,Social,1,31.31
ORD-0880,2026-03-31,CUST-0310,Midwest,Beauty,Paid Search,3,136.08
ORD-0881,2026-05-28,CUST-0055,West,Sports,Organic,4,347.63
ORD-0882,2026-03-25,CUST-0212,East,Home,Referral,4,342.15
ORD-0883,2026-03-03,CUST-0175,West,Sports,Paid Search,4,282.57
ORD-0884,2026-02-23,CUST-0121,Midwest,Beauty,Referral,3,122.67
ORD-0885,2026-02-14,CUST-0238,East,Sports,Social,1,78.46
ORD-0886,2026-03-25,CUST-0036,East,Beauty,Paid Search,3,147.35
ORD-0887,2026-06-03,CUST-0339,East,Sports,Social,3,224.36
ORD-0888,2026-01-16,CUST-0326,East,Clothing,Paid Search,5,360.49
ORD-0889,2026-01-01,CUST-0316,West,Clothing,Social,5,268.73
ORD-0890,2026-05-28,CUST-0348,Midwest,Clothing,Paid Search,3,161.98
ORD-0891,2026-03-19,CUST-0262,Midwest,Home,Organic,5,339.33
ORD-0892,2026-04-14,CUST-0028,West,Home,Organic,3,324.15
ORD-0893,2026-01-01,CUST-0303,South,Electronics,Email,1,156.17
ORD-0894,2026-04-11,CUST-0109,South,Beauty,Social,4,154.82
ORD-0895,2026-06-19,CUST-0185,West,Beauty,Paid Search,2,82.22
ORD-0896,2026-04-17,CUST-0332,West,Home,Paid Search,2,136.04
ORD-0897,2026-01-05,CUST-0329,West,Beauty,Social,2,63.39
ORD-0898,2026-04-17,CUST-0261,Midwest,Sports,Social,5,314.96
ORD-0899,2026-04-19,CUST-0310,Midwest,Beauty,Email,2,67.43
ORD-0900,2026-01-02,CUST-0280,Midwest,Clothing,Referral,3,171.98
ORD-0901,2026-05-28,CUST-0189,South,Electronics,Organic,5,892.47
ORD-0902,2026-01-29,CUST-0144,Midwest,Electronics,Paid Search,5,1117.61
ORD-0903,2026-04-30,CUST-0323,East,Sports,Referral,1,65.45
ORD-0904,2026-06-19,CUST-0176,East,Sports,Referral,3,237.72
ORD-0905,2026-05-17,CUST-0294,East,Beauty,Social,5,240.61
ORD-0906,2026-03-26,CUST-0306,Midwest,Home,Email,3,225.11
ORD-0907,2026-03-19,CUST-0027,South,Electronics,Social,5,751.09
ORD-0908,2026-06-18,CUST-0065,South,Sports,Organic,3,223.29
ORD-0909,2026-05-10,CUST-0141,East,Home,Email,2,190.42
ORD-0910,2026-03-07,CUST-0078,East,Electronics,Referral,2,433.82
ORD-0911,2026-06-18,CUST-0121,Midwest,Home,Paid Search,3,308.14
ORD-0912,2026-05-05,CUST-0075,West,Sports,Organic,3,279.46
ORD-0913,2026-06-02,CUST-0226,West,Beauty,Social,4,139.04
ORD-0914,2026-06-13,CUST-0136,West,Clothing,Referral,3,139.89
ORD-0915,2026-01-30,CUST-0244,East,Clothing,Social,4,237.15
ORD-0916,2026-05-17,CUST-0272,West,Beauty,Social,4,141.01
ORD-0917,2026-04-22,CUST-0272,East,Home,Social,4,392.13
ORD-0918,2026-06-24,CUST-0222,East,Electronics,Referral,3,663.17
ORD-0919,2026-06-06,CUST-0131,South,Home,Email,3,310.81
ORD-0920,2026-06-17,CUST-0267,Midwest,Beauty,Paid Search,5,227.05
ORD-0921,2026-03-28,CUST-0035,West,Home,Referral,1,97.78
ORD-0922,2026-01-04,CUST-0180,Midwest,Electronics,Referral,1,196.69
ORD-0923,2026-02-26,CUST-0048,South,Home,Paid Search,1,68.57
ORD-0924,2026-01-15,CUST-0310,West,Sports,Organic,1,59.49
ORD-0925,2026-02-03,CUST-0130,Midwest,Sports,Paid Search,1,82.34
ORD-0926,2026-03-17,CUST-0342,Midwest,Electronics,Social,3,612.73
ORD-0927,2026-03-24,CUST-0196,South,Clothing,Organic,3,204.94
ORD-0928,2026-04-10,CUST-0036,South,Electronics,Email,3,453.04
ORD-0929,2026-05-06,CUST-0056,West,Sports,Social,2,160.91
ORD-0930,2026-02-06,CUST-0133,Midwest,Clothing,Referral,1,72.38
ORD-0931,2026-01-27,CUST-0229,East,Electronics,Organic,5,1002.4
ORD-0932,2026-01-05,CUST-0137,Midwest,Clothing,Organic,1,64.94
ORD-0933,2026-02-08,CUST-0252,South,Beauty,Referral,1,40.31
ORD-0934,2026-05-03,CUST-0197,Midwest,Beauty,Organic,5,172.58
ORD-0935,2026-06-26,CUST-0184,Midwest,Electronics,Referral,5,1095.77
ORD-0936,2026-03-27,CUST-0175,South,Beauty,Organic,1,37.31
ORD-0937,2026-01-21,CUST-0197,Midwest,Home,Paid Search,2,184.9
ORD-0938,2026-06-19,CUST-0184,West,Home,Social,1,95.88
ORD-0939,2026-05-05,CUST-0013,East,Beauty,Paid Search,2,61.43
ORD-0940,2026-06-01,CUST-0330,West,Beauty,Social,1,45.85
ORD-0941,2026-03-20,CUST-0029,Midwest,Sports,Social,1,57.64
ORD-0942,2026-03-28,CUST-0342,East,Beauty,Organic,2,92.28
ORD-0943,2026-05-14,CUST-0037,Midwest,Sports,Paid Search,5,324.93
ORD-0944,2026-01-10,CUST-0317,West,Beauty,Organic,4,192.57
ORD-0945,2026-01-12,CUST-0158,West,Clothing,Organic,2,127.96
ORD-0946,2026-01-25,CUST-0055,Midwest,Sports,Paid Search,5,293.24
ORD-0947,2026-01-30,CUST-0104,Midwest,Sports,Referral,2,117.23
ORD-0948,2026-04-20,CUST-0295,South,Beauty,Email,1,49.52
ORD-0949,2026-05-20,CUST-0172,West,Home,Paid Search,1,94.19
ORD-0950,2026-01-17,CUST-0190,East,Home,Paid Search,4,300.25
ORD-0951,2026-05-22,CUST-0052,West,Beauty,Paid Search,5,154.07
ORD-0952,2026-06-11,CUST-0004,Midwest,Clothing,Organic,4,189.69
ORD-0953,2026-02-15,CUST-0244,East,Sports,Email,4,329.03
ORD-0954,2026-06-27,CUST-0211,West,Clothing,Paid Search,3,182.08
ORD-0955,2026-03-03,CUST-0256,West,Sports,Organic,5,315.0
ORD-0956,2026-06-06,CUST-0121,East,Home,Email,4,270.82
ORD-0957,2026-02-19,CUST-0277,East,Sports,Organic,5,349.11
ORD-0958,2026-05-10,CUST-0058,West,Beauty,Paid Search,3,93.18
ORD-0959,2026-02-08,CUST-0023,Midwest,Beauty,Paid Search,2,86.81
ORD-0960,2026-01-14,CUST-0316,South,Home,Paid Search,4,315.25
ORD-0961,2026-04-27,CUST-0015,East,Electronics,Organic,5,754.15
ORD-0962,2026-05-05,CUST-0167,East,Electronics,Paid Search,4,753.37
ORD-0963,2026-04-18,CUST-0051,West,Home,Paid Search,1,82.18
ORD-0964,2026-03-02,CUST-0300,Midwest,Clothing,Social,2,94.41
ORD-0965,2026-05-05,CUST-0233,East,Beauty,Paid Search,2,97.12
ORD-0966,2026-02-15,CUST-0324,Midwest,Home,Paid Search,4,399.57
ORD-0967,2026-04-02,CUST-0292,South,Clothing,Email,2,91.93
ORD-0968,2026-01-16,CUST-0088,South,Clothing,Organic,4,235.03
ORD-0969,2026-03-29,CUST-0327,West,Home,Referral,2,206.06
ORD-0970,2026-06-06,CUST-0268,West,Sports,Referral,2,118.99
ORD-0971,2026-05-06,CUST-0220,West,Sports,Social,4,266.88
ORD-0972,2026-03-05,CUST-0303,West,Home,Social,5,387.54
ORD-0973,2026-02-08,CUST-0259,East,Beauty,Organic,1,49.83
ORD-0974,2026-01-09,CUST-0051,Midwest,Sports,Social,4,346.46
ORD-0975,2026-04-26,CUST-0209,Midwest,Clothing,Organic,5,337.96
ORD-0976,2026-02-25,CUST-0047,West,Home,Email,2,193.29
ORD-0977,2026-01-05,CUST-0299,Midwest,Home,Paid Search,4,424.43
ORD-0978,2026-01-07,CUST-0190,Midwest,Beauty,Paid Search,4,134.8
ORD-0979,2026-06-10,CUST-0171,Midwest,Electronics,Organic,4,861.64
ORD-0980,2026-05-16,CUST-0314,East,Home,Social,3,296.74
ORD-0981,2026-05-19,CUST-0029,West,Electronics,Referral,3,603.66
ORD-0982,2026-05-12,CUST-0317,South,Electronics,Organic,4,671.61
ORD-0983,2026-01-11,CUST-0288,South,Home,Paid Search,5,496.1
ORD-0984,2026-02-22,CUST-0245,West,Home,Paid Search,5,363.05
ORD-0985,2026-05-29,CUST-0258,West,Clothing,Email,3,215.81
ORD-0986,2026-06-24,CUST-0232,Midwest,Home,Organic,1,84.28
ORD-0987,2026-05-05,CUST-0232,East,Beauty,Referral,5,239.95
ORD-0988,2026-06-08,CUST-0201,South,Electronics,Paid Search,4,571.43
ORD-0989,2026-02-15,CUST-0076,South,Electronics,Organic,2,319.67
ORD-0990,2026-05-08,CUST-0350,West,Clothing,Referral,1,53.8
ORD-0991,2026-05-19,CUST-0331,West,Beauty,Email,4,155.51
ORD-0992,2026-01-06,CUST-0119,South,Clothing,Organic,1,71.15
ORD-0993,2026-05-14,CUST-0168,South,Beauty,Referral,3,129.35
ORD-0994,2026-05-05,CUST-0157,Midwest,Beauty,Email,5,163.2
ORD-0995,2026-02-13,CUST-0025,South,Clothing,Social,3,222.37
ORD-0996,2026-02-07,CUST-0083,South,Home,Social,2,190.68
ORD-0997,2026-05-18,CUST-0060,South,Clothing,Paid Search,2,99.68
ORD-0998,2026-01-11,CUST-0095,South,Sports,Paid Search,4,264.06
ORD-0999,2026-02-22,CUST-0277,East,Home,Email,2,168.56
ORD-1000,2026-02-11,CUST-0075,South,Electronics,Organic,4,875.18
